R_0 R_1 R_2 R_3 Class
0.6319 79.0000 27.1000 0.4000 0
0.6389 83.0000 26.8000 0.0000 0
0.6458 54.0000 26.7000 0.0000 0
0.6528 33.0000 26.5000 0.4000 0
0.6597 27.0000 26.3000 0.9000 0
0.6667 13.0000 26.1000 0.9000 0
0.6736 1.0000 26.1000 0.4000 0
0.6806 0.0000 27.4000 0.4000 0
0.6875 0.0000 27.7000 0.0000 0
0.6944 0.0000 28.0000 0.0000 0
0.7014 0.0000 28.4000 0.0000 0
0.7083 0.0000 28.4000 0.0000 0
0.7153 0.0000 28.4000 0.0000 0
0.7222 0.0000 28.0000 0.0000 0
0.7292 0.0000 28.9000 0.0000 0
0.7361 0.0000 29.1000 0.0000 0
0.7431 0.0000 28.6000 0.0000 0
0.2500 14.0000 21.2000 0.0000 0
0.2569 26.0000 21.3000 0.0000 0
0.2639 39.0000 21.2000 0.0000 0
0.2708 166.0000 21.3000 0.0000 0
0.2778 241.0000 21.6000 0.0000 0
0.2847 233.0000 22.0000 0.0000 0
0.2917 199.0000 22.6000 0.0000 0
0.2986 149.0000 23.1000 0.0000 0
0.3056 94.0000 23.3000 0.0000 0
0.3125 320.0000 23.0000 0.0000 0
0.3194 524.0000 23.2000 0.0000 0
0.3264 481.0000 23.3000 0.0000 0
0.3333 287.0000 23.2000 0.0000 0
0.3403 359.0000 23.3000 0.0000 0
0.3472 492.0000 23.5000 0.0000 1
0.3542 323.0000 23.7000 0.0000 0
0.3611 461.0000 23.9000 0.0000 0
0.3681 314.0000 24.5000 0.0000 0
0.3750 621.0000 25.2000 0.0000 0
0.3819 368.0000 25.3000 0.0000 0
0.3889 493.0000 25.2000 0.0000 1
0.3958 739.0000 25.8000 0.0000 0
0.4028 366.0000 26.1000 0.0000 0
0.4097 467.0000 25.9000 0.0000 0
0.4167 1020.0000 26.1000 0.0000 0
0.4236 1028.0000 26.3000 0.4000 1
0.4306 506.0000 26.4000 0.0000 0
0.4375 211.0000 26.8000 0.0000 0
0.4444 221.0000 26.6000 0.0000 0
0.4514 214.0000 26.3000 0.0000 0
0.4583 218.0000 26.1000 0.0000 0
0.4653 239.0000 25.8000 0.4000 0
0.4722 260.0000 25.3000 0.4000 0
0.4792 244.0000 25.0000 0.0000 0
0.4861 242.0000 24.9000 0.0000 0
0.4931 259.0000 24.8000 0.0000 0
0.5000 279.0000 24.8000 0.0000 0
0.5069 279.0000 24.8000 0.4000 0
0.5139 310.0000 24.7000 0.9000 0
0.5208 317.0000 24.7000 0.9000 0
0.5278 336.0000 24.7000 0.9000 0
0.5347 440.0000 24.6000 1.3000 0
0.5417 743.0000 24.9000 2.2000 1
0.5486 1165.0000 25.7000 2.2000 0
0.5556 1213.0000 26.5000 1.8000 0
0.5625 1161.0000 26.9000 2.2000 0
0.5694 838.0000 26.9000 1.3000 1
0.5764 1148.0000 27.2000 1.8000 0
0.5833 507.0000 27.4000 2.7000 0
0.5903 401.0000 26.4000 3.1000 0
0.5972 629.0000 26.2000 3.1000 0
0.6042 651.0000 26.2000 3.1000 0
0.6111 733.0000 26.2000 2.2000 0
0.6181 456.0000 26.1000 2.7000 0
0.6250 384.0000 25.5000 1.3000 0
0.6319 309.0000 25.3000 0.0000 0
0.6389 162.0000 25.4000 0.0000 0
0.6458 104.0000 25.0000 0.4000 0
0.6528 98.0000 24.3000 0.4000 0
0.6597 68.0000 23.9000 0.0000 0
0.6667 43.0000 23.9000 0.0000 0
0.6736 26.0000 23.8000 0.0000 0
0.6806 16.0000 23.6000 0.0000 0
0.6875 12.0000 23.3000 0.0000 0
0.6944 11.0000 23.2000 0.0000 0
0.7014 11.0000 22.7000 0.0000 0
0.7083 13.0000 22.3000 0.0000 0
0.7153 14.0000 22.0000 0.0000 0
0.7222 14.0000 21.9000 0.0000 0
0.7292 11.0000 21.8000 0.0000 0
0.7361 5.0000 21.7000 0.0000 0
0.7431 0.0000 21.7000 0.0000 0
0.2500 109.0000 21.0000 0.0000 0
0.2569 109.0000 21.1000 0.0000 0
0.2639 128.0000 21.2000 0.0000 0
0.2708 274.0000 21.3000 0.0000 0
0.2778 207.0000 21.5000 0.0000 0
0.2847 271.0000 21.7000 0.0000 0
0.2917 175.0000 21.7000 0.0000 0
0.2986 168.0000 21.8000 0.0000 0
0.3056 325.0000 21.9000 0.0000 0
0.3125 275.0000 22.3000 0.0000 0
0.3194 173.0000 22.9000 0.0000 0
0.3264 712.0000 23.6000 0.0000 0
0.3333 546.0000 24.6000 0.0000 0
0.3403 319.0000 25.2000 0.0000 0
0.3472 562.0000 25.6000 0.0000 1
0.3542 1007.0000 26.0000 0.0000 0
0.3611 980.0000 26.2000 0.0000 0
0.3681 981.0000 26.6000 0.0000 0
0.3750 879.0000 26.6000 0.0000 1
0.3819 636.0000 26.8000 0.0000 0
0.3889 604.0000 26.9000 0.0000 0
0.3958 431.0000 26.5000 0.4000 0
0.4028 260.0000 26.1000 0.4000 0
0.4097 292.0000 25.7000 0.0000 0
0.4167 300.0000 25.7000 0.0000 1
0.4236 280.0000 25.8000 0.0000 0
0.4306 311.0000 25.7000 0.9000 0
0.4375 404.0000 25.6000 0.9000 0
0.4444 454.0000 25.5000 1.3000 0
0.4514 568.0000 25.5000 1.3000 0
0.4583 459.0000 25.3000 1.8000 0
0.4653 399.0000 25.0000 1.8000 0
0.4722 386.0000 24.8000 1.3000 0
0.4792 345.0000 24.7000 0.9000 0
0.4861 303.0000 24.6000 1.3000 0
0.4931 285.0000 24.4000 0.4000 0
0.5000 259.0000 24.3000 0.4000 0
0.5069 209.0000 23.9000 0.4000 0
0.5139 217.0000 23.6000 0.9000 0
0.5208 271.0000 23.4000 0.9000 0
0.5278 298.0000 23.3000 0.9000 0
0.5347 394.0000 23.4000 1.3000 0
0.5417 389.0000 23.6000 0.9000 0
0.5486 348.0000 23.6000 0.4000 0
0.5556 371.0000 23.7000 0.4000 0
0.5625 372.0000 23.7000 1.3000 0
0.5694 346.0000 23.6000 0.4000 1
0.5764 352.0000 23.7000 0.0000 0
0.5833 329.0000 23.8000 0.0000 0
0.5903 306.0000 23.9000 0.0000 0
0.5972 332.0000 24.0000 0.0000 0
0.6042 334.0000 24.1000 0.9000 0
0.6111 319.0000 24.1000 0.0000 0
0.6181 286.0000 24.0000 0.0000 0
0.6250 284.0000 23.9000 0.0000 0
0.6319 302.0000 23.9000 0.0000 0
0.6389 212.0000 23.8000 0.4000 0
0.6458 114.0000 23.7000 0.0000 0
0.6528 65.0000 23.6000 0.0000 0
0.6597 48.0000 23.5000 0.0000 0
0.6667 53.0000 23.4000 0.0000 0
0.6736 46.0000 23.3000 0.0000 0
0.6806 58.0000 23.2000 0.0000 0
0.6875 44.0000 23.2000 0.0000 0
0.6944 45.0000 23.1000 0.0000 0
0.7014 35.0000 23.0000 0.0000 0
0.7083 21.0000 22.9000 0.0000 0
0.7153 12.0000 22.9000 0.0000 0
0.7222 1.0000 22.8000 0.0000 0
0.7292 0.0000 22.7000 0.0000 0
0.7361 0.0000 22.7000 0.0000 0
0.7431 0.0000 22.6000 0.0000 0
0.2500 92.0000 21.2000 0.0000 0
0.2569 133.0000 21.3000 0.0000 0
0.2639 135.0000 21.2000 0.0000 0
0.2708 142.0000 21.3000 0.0000 0
0.2778 180.0000 21.5000 0.0000 0
0.2847 191.0000 22.1000 0.0000 0
0.2917 216.0000 22.6000 0.0000 0
0.2986 269.0000 23.0000 0.0000 0
0.3056 303.0000 23.4000 0.0000 0
0.3125 517.0000 23.8000 0.0000 0
0.3194 599.0000 24.4000 0.0000 0
0.3264 587.0000 25.2000 0.0000 1
0.3333 582.0000 25.7000 0.0000 0
0.3403 506.0000 25.5000 0.0000 0
0.3472 587.0000 25.4000 0.0000 0
0.3542 635.0000 26.1000 0.0000 0
0.3611 581.0000 26.9000 0.0000 1
0.3681 765.0000 27.6000 0.0000 0
0.3750 585.0000 28.2000 0.0000 0
0.3819 573.0000 27.8000 0.0000 0
0.3889 542.0000 27.8000 0.0000 0
0.3958 570.0000 27.9000 0.0000 1
0.4028 524.0000 28.0000 0.0000 0
0.4097 482.0000 28.4000 0.0000 0
0.4167 474.0000 28.6000 0.0000 0
0.4236 478.0000 28.2000 0.0000 0
0.4306 458.0000 28.0000 0.0000 0
0.4375 483.0000 27.9000 0.0000 0
0.4444 558.0000 27.8000 0.0000 0
0.4514 963.0000 27.8000 0.0000 1
0.4583 1109.0000 28.2000 0.0000 0
0.4653 1096.0000 28.8000 0.4000 0
0.4722 1064.0000 28.9000 0.0000 0
0.4792 1042.0000 29.0000 0.4000 1
0.4861 1026.0000 29.2000 0.0000 0
0.4931 837.0000 30.0000 0.0000 0
0.5000 988.0000 30.0000 1.8000 0
0.5069 1047.0000 29.7000 1.3000 1
0.5139 1003.0000 29.8000 0.9000 0
0.5208 1006.0000 29.6000 1.8000 0
0.5278 980.0000 29.1000 1.3000 1
0.5347 934.0000 29.1000 1.3000 0
0.5417 910.0000 29.0000 1.3000 0
0.5486 970.0000 28.7000 2.2000 1
0.5556 943.0000 28.8000 1.3000 0
0.5625 679.0000 29.0000 1.8000 0
0.5694 473.0000 28.3000 1.8000 0
0.5764 458.0000 27.7000 2.2000 0
0.5833 718.0000 27.6000 2.2000 0
0.5903 482.0000 27.7000 2.2000 0
0.5972 947.0000 27.9000 2.2000 1
0.6042 726.0000 28.3000 0.9000 0
0.6111 702.0000 28.1000 1.3000 0
0.6181 571.0000 27.7000 1.8000 0
0.6250 297.0000 27.3000 1.8000 0
0.6319 233.0000 26.8000 0.9000 0
0.6389 220.0000 26.6000 0.4000 0
0.6458 236.0000 26.4000 0.9000 0
0.6528 250.0000 26.2000 0.9000 0
0.6597 241.0000 26.1000 0.9000 0
0.6667 180.0000 25.8000 1.3000 0
0.6736 173.0000 25.6000 1.3000 0
0.6806 128.0000 25.4000 1.3000 0
0.6875 96.0000 25.3000 0.9000 0
0.6944 95.0000 25.2000 0.4000 0
0.7014 80.0000 25.2000 0.0000 0
0.7083 76.0000 25.2000 0.0000 0
0.7153 71.0000 25.2000 0.0000 0
0.7222 44.0000 25.0000 0.0000 0
0.7292 4.0000 24.8000 0.0000 0
0.7361 0.0000 24.6000 0.4000 0
0.7431 0.0000 24.4000 1.3000 0
0.2500 24.0000 20.8000 0.0000 0
0.2569 31.0000 20.8000 0.0000 0
0.2639 25.0000 20.9000 0.0000 0
0.2708 43.0000 20.9000 0.0000 0
0.2778 54.0000 21.0000 0.0000 0
0.2847 58.0000 21.1000 0.0000 0
0.2917 91.0000 21.0000 0.0000 0
0.2986 118.0000 21.1000 0.0000 0
0.3056 133.0000 21.2000 0.0000 0
0.3125 178.0000 21.4000 0.0000 0
0.3194 187.0000 21.6000 0.0000 0
0.3264 107.0000 21.6000 0.0000 0
0.3333 55.0000 21.7000 0.0000 0
0.3403 55.0000 21.6000 0.0000 0
0.3472 106.0000 21.5000 0.0000 0
0.3542 218.0000 21.5000 0.0000 0
0.3611 368.0000 21.7000 0.0000 0
0.3681 381.0000 22.2000 0.0000 0
0.3750 412.0000 22.7000 0.0000 1
0.3819 380.0000 23.3000 0.0000 0
0.3889 348.0000 23.9000 0.0000 0
0.3958 419.0000 24.3000 0.0000 0
0.4028 354.0000 24.4000 0.0000 0
0.4097 344.0000 24.4000 0.0000 0
0.4167 519.0000 24.6000 0.0000 0
0.4236 471.0000 24.9000 0.0000 0
0.4306 752.0000 25.2000 0.0000 1
0.4375 833.0000 25.8000 0.4000 0
0.4444 538.0000 26.3000 0.0000 0
0.4514 298.0000 26.3000 0.0000 0
0.4583 316.0000 26.1000 0.0000 0
0.4653 351.0000 26.3000 0.0000 0
0.4722 199.0000 26.3000 0.4000 0
0.4792 230.0000 25.8000 0.0000 0
0.4861 394.0000 25.8000 0.0000 1
0.4931 515.0000 26.0000 0.0000 0
0.5000 366.0000 26.7000 0.4000 0
0.5069 184.0000 26.7000 0.9000 0
0.5139 67.0000 25.9000 0.9000 0
0.5208 66.0000 25.2000 0.9000 0
0.5278 62.0000 24.9000 0.4000 0
0.5347 54.0000 24.9000 0.0000 0
0.5417 101.0000 24.4000 0.0000 0
0.5486 119.0000 23.8000 0.0000 0
0.5556 189.0000 23.5000 0.0000 0
0.5625 164.0000 23.3000 0.0000 0
0.5694 150.0000 23.1000 0.0000 0
0.5764 228.0000 23.1000 0.0000 0
0.5833 271.0000 23.4000 0.0000 0
0.5903 150.0000 23.9000 0.0000 0
0.5972 131.0000 24.2000 0.0000 0
0.6042 105.0000 24.2000 0.0000 0
0.6111 144.0000 24.0000 0.0000 0
0.6181 147.0000 24.0000 0.0000 0
0.6250 241.0000 24.0000 0.0000 0
0.6319 278.0000 24.2000 0.0000 0
0.6389 255.0000 24.4000 0.0000 0
0.6458 224.0000 24.7000 0.0000 0
0.6528 193.0000 24.9000 0.0000 0
0.6597 201.0000 25.1000 0.0000 0
0.6667 160.0000 25.2000 0.0000 0
0.6736 118.0000 25.0000 0.0000 0
0.6806 98.0000 24.7000 0.9000 0
0.6875 111.0000 24.4000 0.0000 0
0.6944 82.0000 24.3000 0.0000 0
0.7014 81.0000 24.2000 0.0000 0
0.7083 72.0000 24.0000 0.0000 0
0.7153 67.0000 23.9000 0.0000 0
0.7222 52.0000 23.8000 0.0000 0
0.7292 38.0000 23.7000 0.0000 0
0.7361 20.0000 23.6000 0.4000 0
0.7431 6.0000 23.5000 0.9000 0
0.2500 35.0000 21.1000 0.0000 0
0.2569 58.0000 21.1000 0.0000 0
0.2639 81.0000 21.1000 0.0000 0
0.2708 123.0000 21.3000 0.0000 0
0.2778 185.0000 21.5000 0.0000 0
0.2847 214.0000 21.9000 0.0000 0
0.2917 216.0000 22.2000 0.0000 0
0.2986 252.0000 22.6000 0.0000 0
0.3056 272.0000 22.8000 0.0000 0
0.3125 299.0000 23.1000 0.0000 0
0.3194 338.0000 23.2000 0.0000 0
0.3264 377.0000 23.2000 0.0000 0
0.3333 410.0000 23.4000 0.0000 0
0.3403 433.0000 23.6000 0.0000 0
0.3472 417.0000 23.7000 0.0000 0
0.3542 335.0000 23.8000 0.0000 0
0.3611 425.0000 23.7000 0.0000 1
0.3681 464.0000 23.9000 0.0000 0
0.3750 442.0000 24.2000 0.0000 0
0.3819 453.0000 24.3000 0.0000 0
0.3889 501.0000 24.3000 0.0000 0
0.3958 553.0000 24.4000 0.0000 0
0.4028 617.0000 24.8000 0.0000 1
0.4097 715.0000 25.1000 0.0000 0
0.4167 776.0000 25.6000 0.0000 0
0.4236 787.0000 26.2000 0.0000 0
0.4306 784.0000 26.8000 0.0000 0
0.4375 811.0000 26.8000 0.0000 1
0.4444 887.0000 27.0000 0.0000 0
0.4514 818.0000 27.2000 0.4000 0
0.4583 738.0000 27.3000 1.3000 0
0.4653 875.0000 27.2000 0.4000 1
0.4722 682.0000 27.4000 0.4000 0
0.4792 425.0000 27.3000 0.4000 0
0.4861 579.0000 26.9000 0.9000 0
0.4931 495.0000 26.9000 0.4000 0
0.5000 684.0000 26.8000 1.3000 1
0.5069 550.0000 26.8000 0.9000 0
0.5139 480.0000 26.9000 0.4000 0
0.5208 555.0000 26.7000 1.8000 0
0.5278 396.0000 26.6000 1.3000 0
0.5347 242.0000 26.2000 1.8000 0
0.5417 222.0000 25.6000 0.9000 0
0.5486 299.0000 25.1000 0.9000 0
0.5556 475.0000 25.1000 0.4000 0
0.5625 1006.0000 25.8000 1.3000 0
0.5694 989.0000 26.5000 1.3000 1
0.5764 962.0000 26.8000 1.3000 0
0.5833 939.0000 27.2000 1.8000 0
0.5903 289.0000 26.8000 1.8000 0
0.5972 344.0000 26.3000 1.8000 0
0.6042 304.0000 26.4000 2.2000 0
0.6111 884.0000 26.8000 1.3000 0
0.6181 615.0000 27.3000 0.9000 0
0.6250 223.0000 27.2000 0.9000 0
0.6319 220.0000 26.6000 1.3000 0
0.6389 205.0000 26.3000 0.9000 0
0.6458 215.0000 26.0000 0.9000 0
0.6528 259.0000 25.9000 1.3000 0
0.6597 276.0000 26.0000 0.9000 0
0.6667 308.0000 26.0000 0.9000 0
0.6736 380.0000 26.0000 1.8000 0
0.6806 354.0000 26.0000 0.9000 0
0.6875 156.0000 25.9000 0.4000 0
0.6944 73.0000 25.4000 0.9000 0
0.7014 47.0000 24.9000 0.0000 0
0.7083 31.0000 24.7000 0.0000 0
0.7153 14.0000 24.4000 0.0000 0
0.7222 11.0000 24.3000 0.0000 0
0.7292 9.0000 24.2000 0.0000 0
0.7361 6.0000 24.1000 0.0000 0
0.7431 1.0000 23.8000 0.0000 0
0.2500 34.0000 20.5000 0.0000 0
0.2569 106.0000 20.6000 0.0000 0
0.2639 113.0000 20.7000 0.0000 0
0.2708 111.0000 20.9000 0.0000 0
0.2778 93.0000 21.1000 0.0000 0
0.2847 83.0000 20.9000 0.0000 0
0.2917 264.0000 20.9000 0.0000 0
0.2986 337.0000 21.4000 0.0000 0
0.3056 314.0000 22.4000 0.0000 0
0.3125 493.0000 23.2000 0.0000 0
0.3194 542.0000 23.6000 0.0000 0
0.3264 290.0000 23.6000 0.0000 0
0.3333 268.0000 23.7000 0.0000 0
0.3403 247.0000 23.7000 0.0000 0
0.3472 277.0000 23.8000 0.0000 0
0.3542 331.0000 23.9000 0.0000 0
0.3611 887.0000 24.2000 0.0000 1
0.3681 801.0000 25.1000 0.0000 0
0.3750 545.0000 25.6000 0.0000 0
0.3819 464.0000 25.5000 0.0000 0
0.3889 396.0000 25.4000 0.0000 0
0.3958 468.0000 25.3000 0.0000 1
0.4028 568.0000 25.4000 0.0000 0
0.4097 823.0000 25.7000 0.0000 0
0.4167 445.0000 26.2000 0.0000 0
0.4236 423.0000 26.4000 0.0000 0
0.4306 674.0000 27.0000 0.0000 1
0.4375 831.0000 28.1000 0.0000 0
0.4444 903.0000 29.2000 0.0000 0
0.4514 668.0000 29.6000 0.4000 0
0.4583 698.0000 28.8000 0.9000 0
0.4653 653.0000 27.8000 1.3000 1
0.4722 604.0000 27.5000 0.4000 0
0.4792 519.0000 27.4000 1.3000 0
0.4861 623.0000 27.2000 1.3000 0
0.4931 499.0000 27.2000 0.9000 0
0.5000 1150.0000 27.4000 0.9000 0
0.5069 841.0000 27.5000 0.9000 1
0.5139 960.0000 27.4000 0.9000 0
0.5208 699.0000 27.3000 0.9000 0
0.5278 861.0000 27.4000 1.3000 0
0.5347 639.0000 27.2000 1.3000 1
0.5417 649.0000 27.1000 0.4000 0
0.5486 846.0000 27.2000 1.8000 0
0.5556 951.0000 27.3000 1.8000 0
0.5625 918.0000 27.4000 0.9000 0
0.5694 900.0000 27.6000 1.3000 1
0.5764 872.0000 27.7000 0.9000 0
0.5833 848.0000 28.1000 0.4000 0
0.5903 832.0000 28.4000 0.9000 0
0.5972 750.0000 28.4000 1.3000 1
0.6042 781.0000 28.3000 0.9000 0
0.6111 779.0000 28.5000 0.4000 0
0.6181 794.0000 28.6000 0.9000 0
0.6250 792.0000 28.8000 0.4000 1
0.6319 784.0000 29.1000 0.4000 0
0.6389 398.0000 29.2000 0.4000 0
0.6458 171.0000 28.4000 0.0000 0
0.6528 144.0000 27.9000 0.4000 0
0.6597 238.0000 27.4000 0.0000 0
0.6667 334.0000 27.4000 0.4000 0
0.6736 282.0000 27.4000 0.0000 0
0.6806 201.0000 27.3000 0.4000 0
0.6875 142.0000 26.9000 0.4000 0
0.6944 213.0000 26.6000 1.3000 0
0.7014 183.0000 26.4000 0.0000 0
0.7083 150.0000 26.3000 0.0000 0
0.7153 111.0000 26.2000 0.4000 0
0.7222 83.0000 26.0000 0.0000 0
0.7292 61.0000 25.8000 0.0000 0
0.7361 26.0000 25.7000 0.0000 0
0.7431 9.0000 25.6000 0.0000 0
0.2500 19.0000 19.7000 0.0000 0
0.2569 35.0000 19.8000 0.0000 0
0.2639 68.0000 19.9000 0.0000 0
0.2708 94.0000 20.2000 0.0000 0
0.2778 129.0000 20.5000 0.0000 0
0.2847 253.0000 20.8000 0.0000 0
0.2917 196.0000 21.3000 0.0000 0
0.2986 218.0000 21.4000 0.0000 0
0.3056 257.0000 21.2000 0.0000 0
0.3125 254.0000 21.6000 0.0000 0
0.3194 312.0000 22.2000 0.0000 0
0.3264 308.0000 22.8000 0.0000 0
0.3333 249.0000 23.2000 0.0000 0
0.3403 238.0000 23.1000 0.0000 0
0.3472 275.0000 22.9000 0.0000 0
0.3542 559.0000 22.9000 0.0000 0
0.3611 611.0000 22.9000 0.0000 1
0.3681 465.0000 23.4000 0.0000 0
0.3750 466.0000 24.1000 0.0000 0
0.3819 434.0000 24.2000 0.0000 0
0.3889 430.0000 24.2000 0.0000 0
0.3958 448.0000 24.3000 0.0000 0
0.4028 462.0000 24.6000 0.0000 0
0.4097 396.0000 24.9000 0.0000 0
0.4167 674.0000 24.9000 0.0000 1
0.4236 303.0000 25.3000 0.0000 0
0.4306 240.0000 25.6000 0.0000 0
0.4375 219.0000 25.6000 0.0000 0
0.4444 207.0000 25.7000 0.0000 0
0.4514 188.0000 25.9000 0.0000 0
0.4583 181.0000 25.9000 0.0000 0
0.4653 224.0000 25.9000 0.0000 0
0.4722 130.0000 25.9000 0.0000 0
0.4792 103.0000 25.4000 0.0000 0
0.4861 96.0000 24.9000 0.0000 0
0.4931 164.0000 24.9000 0.0000 0
0.5000 208.0000 25.1000 0.0000 0
0.5069 168.0000 25.0000 0.4000 0
0.5139 169.0000 24.4000 1.3000 0
0.5208 243.0000 24.1000 2.2000 0
0.5278 282.0000 24.1000 1.8000 0
0.5347 256.0000 24.2000 0.9000 0
0.5417 285.0000 24.2000 1.3000 0
0.5486 335.0000 24.4000 0.9000 0
0.5556 292.0000 24.5000 0.4000 0
0.5625 340.0000 24.6000 1.3000 0
0.5694 389.0000 24.7000 1.3000 0
0.5764 398.0000 24.9000 0.4000 0
0.5833 347.0000 25.3000 0.4000 0
0.5903 231.0000 25.3000 0.4000 0
0.5972 184.0000 25.3000 0.4000 0
0.6042 153.0000 25.4000 0.0000 0
0.6111 113.0000 25.6000 0.0000 0
0.6181 76.0000 26.0000 0.4000 0
0.6250 63.0000 26.1000 0.4000 0
0.6319 57.0000 26.2000 0.4000 0
0.6389 54.0000 26.2000 0.4000 0
0.6458 49.0000 26.2000 0.4000 0
0.6528 47.0000 26.2000 0.4000 0
0.6597 45.0000 26.1000 1.3000 0
0.6667 41.0000 25.9000 1.8000 0
0.6736 38.0000 25.8000 0.9000 0
0.6806 38.0000 25.7000 1.3000 0
0.6875 36.0000 25.7000 1.3000 0
0.6944 33.0000 25.8000 0.4000 0
0.7014 30.0000 25.9000 0.0000 0
0.7083 26.0000 25.9000 0.0000 0
0.7153 25.0000 25.8000 0.4000 0
0.7222 42.0000 25.7000 0.0000 0
0.7292 25.0000 25.6000 0.0000 0
0.7361 12.0000 25.3000 0.0000 0
0.7431 6.0000 25.0000 0.0000 0
0.2500 21.0000 19.4000 0.0000 0
0.2569 99.0000 19.6000 0.0000 0
0.2639 146.0000 20.1000 0.0000 0
0.2708 165.0000 20.7000 0.0000 0
0.2778 69.0000 21.5000 0.0000 0
0.2847 69.0000 22.2000 0.0000 0
0.2917 74.0000 22.4000 0.0000 0
0.2986 141.0000 22.9000 0.0000 0
0.3056 364.0000 23.3000 0.0000 0
0.3125 429.0000 23.7000 0.0000 0
0.3194 458.0000 24.0000 0.0000 0
0.3264 487.0000 24.2000 0.0000 0
0.3333 519.0000 24.3000 0.0000 0
0.3403 543.0000 24.7000 0.0000 1
0.3472 555.0000 24.8000 0.0000 0
0.3542 583.0000 24.9000 0.0000 0
0.3611 608.0000 25.2000 0.0000 0
0.3681 658.0000 25.3000 0.0000 0
0.3750 704.0000 25.3000 0.0000 1
0.3819 721.0000 25.6000 0.0000 0
0.3889 726.0000 25.9000 0.0000 0
0.3958 732.0000 26.1000 0.0000 0
0.4028 733.0000 26.2000 0.0000 0
0.4097 773.0000 26.7000 0.0000 1
0.4167 831.0000 27.0000 0.0000 0
0.4236 858.0000 27.5000 0.0000 0
0.4306 851.0000 27.4000 0.0000 0
0.4375 843.0000 27.5000 1.3000 1
0.4444 888.0000 27.4000 1.3000 0
0.4514 939.0000 27.6000 1.8000 0
0.4583 958.0000 27.9000 1.8000 0
0.4653 975.0000 27.7000 2.2000 1
0.4722 994.0000 27.8000 0.9000 0
0.4792 993.0000 28.3000 0.4000 0
0.4861 964.0000 28.4000 1.8000 0
0.4931 905.0000 28.4000 1.3000 1
0.5000 1001.0000 28.5000 0.4000 0
0.5069 980.0000 28.7000 1.3000 0
0.5139 898.0000 28.6000 1.8000 0
0.5208 967.0000 28.5000 0.4000 1
0.5278 911.0000 28.8000 1.3000 0
0.5347 953.0000 29.0000 1.3000 0
0.5417 884.0000 28.6000 1.8000 0
0.5486 894.0000 28.6000 1.3000 1
0.5556 872.0000 28.8000 1.8000 0
0.5625 922.0000 28.6000 2.2000 0
0.5694 643.0000 28.1000 1.3000 0
0.5764 765.0000 28.2000 1.3000 0
0.5833 504.0000 28.2000 1.8000 0
0.5903 126.0000 28.1000 3.1000 0
0.5972 129.0000 28.1000 2.2000 0
0.6042 98.0000 28.0000 2.2000 0
0.6111 103.0000 28.1000 1.8000 0
0.6181 112.0000 28.1000 1.3000 0
0.6250 96.0000 27.8000 1.8000 0
0.6319 120.0000 27.7000 2.2000 0
0.6389 130.0000 27.6000 1.3000 0
0.6458 132.0000 27.5000 2.2000 0
0.6528 139.0000 27.3000 3.1000 0
0.6597 112.0000 27.1000 1.8000 0
0.6667 105.0000 27.2000 1.8000 0
0.6736 130.0000 27.1000 1.3000 0
0.6806 105.0000 27.2000 0.4000 0
0.6875 108.0000 27.2000 1.3000 0
0.6944 76.0000 26.9000 1.3000 0
0.7014 57.0000 26.6000 0.9000 0
0.7083 42.0000 26.1000 0.4000 0
0.7153 25.0000 25.8000 0.9000 0
0.7222 17.0000 25.6000 0.4000 0
0.7292 12.0000 25.4000 0.0000 0
0.7361 9.0000 25.3000 0.4000 0
0.7431 3.0000 25.1000 0.9000 0
0.2500 14.0000 20.3000 0.0000 0
0.2569 22.0000 20.4000 0.0000 0
0.2639 35.0000 20.4000 0.0000 0
0.2708 50.0000 20.5000 0.0000 0
0.2778 65.0000 20.6000 0.0000 0
0.2847 80.0000 20.8000 0.0000 0
0.2917 82.0000 20.9000 0.0000 0
0.2986 102.0000 20.8000 0.0000 0
0.3056 111.0000 20.8000 0.0000 0
0.3125 146.0000 21.0000 0.0000 0
0.3194 182.0000 21.2000 0.0000 0
0.3264 272.0000 21.4000 0.0000 0
0.3333 202.0000 21.7000 0.0000 0
0.3403 162.0000 21.9000 0.0000 0
0.3472 242.0000 22.1000 0.0000 0
0.3542 432.0000 22.3000 0.0000 0
0.3611 568.0000 22.9000 0.0000 0
0.3681 630.0000 23.3000 0.0000 1
0.3750 553.0000 23.7000 0.0000 0
0.3819 417.0000 24.1000 0.0000 0
0.3889 570.0000 24.3000 0.0000 0
0.3958 720.0000 24.4000 0.0000 0
0.4028 325.0000 24.8000 0.0000 0
0.4097 941.0000 25.0000 0.0000 1
0.4167 563.0000 25.6000 0.0000 0
0.4236 397.0000 25.9000 0.0000 0
0.4306 285.0000 25.9000 0.0000 0
0.4375 209.0000 25.6000 0.4000 0
0.4444 165.0000 24.8000 0.9000 0
0.4514 155.0000 24.2000 2.2000 0
0.4583 126.0000 24.0000 2.2000 0
0.4653 86.0000 23.8000 0.9000 0
0.4722 159.0000 23.8000 0.9000 0
0.4792 179.0000 24.0000 0.9000 0
0.4861 317.0000 23.9000 0.4000 0
0.4931 1107.0000 24.5000 2.2000 0
0.5000 813.0000 25.3000 1.3000 0
0.5069 195.0000 25.1000 1.3000 0
0.5139 293.0000 24.7000 1.3000 0
0.5208 246.0000 24.9000 1.8000 0
0.5278 269.0000 25.1000 2.2000 0
